Year,State,County,Population,Deaths,Death Rate per 100k
2006,WI,Dane,465018,37,7.956681247
2006,WI,Eau Claire,95896,11,11.47075999
2006,WI,Kenosha,161607,26,16.088412012
2006,WI,Milwaukee,930263,195,20.961814025
2006,WI,Racine,193915,23,11.860866875
2006,WI,Rock,158538,26,16.399853663
2006,WI,Waukesha,380799,24,6.302537559
2006,WI,Winnebago,162727,13,7.988840205
2007,AL,Baldwin,172404,27,15.660889539
2007,AL,Calhoun,116211,12,10.326044867
2007,AL,Etowah,103893,14,13.475402578
2007,AL,Houston,97727,11,11.255845365
2007,AL,Jefferson,655163,98,14.958109661
2007,AL,Lauderdale,91107,16,17.561768031
2007,AL,Madison,315859,12,3.799163551
2007,AL,Mobile,405715,57,14.04927104
2007,AL,Morgan,116397,19,16.323444762
2007,AL,St. Clair,79348,12,15.123254524
2007,AL,Shelby,183491,28,15.259604013
2007,AL,Tuscaloosa,184350,31,16.815839436
2007,AL,Walker,67695,20,29.544279489
2007,AZ,Cochise,128206,17,13.259909833
2007,AZ,Gila,53252,10,18.778637422
2007,AZ,Maricopa,3711954,479,12.90425474
2007,AZ,Mohave,199760,20,10.012014417
2007,AZ,Navajo,106927,16,14.963479757
2007,AZ,Pima,955869,151,15.797143751
2007,AZ,Pinal,306174,35,11.431408284
2007,AZ,Yavapai,208773,28,13.411695957
2007,AZ,Yuma,187357,19,10.141067588
2007,AR,Benton,203664,17,8.347081468
2007,AR,Crawford,60210,12,19.930244145
2007,AR,Garland,94753,20,21.107511108
2007,AR,Pulaski,373403,32,8.56982938
2007,AR,Sebastian,122946,28,22.774226083
2007,AR,Washington,194526,11,5.654771085
2007,CA,Alameda,1455715,175,12.021583895
2007,CA,Butte,217469,61,28.049974939
2007,CA,Contra Costa,1009152,85,8.422913496
2007,CA,El Dorado,177694,34,19.134016905
2007,CA,Fresno,895933,83,9.264085596
2007,CA,Humboldt,132001,44,33.33308081
2007,CA,Imperial,164596,21,12.75851175
2007,CA,Kern,803281,118,14.689753648
2007,CA,Kings,150420,18,11.966493817
2007,CA,Lake,64077,14,21.848713267
2007,CA,Los Angeles,9700359,692,7.133756596
2007,CA,Marin,246248,33,13.40112407
2007,CA,Mendocino,87071,19,21.821272295
2007,CA,Merced,248540,17,6.83994528
2007,CA,Monterey,402376,17,4.22490407
2007,CA,Napa,132583,10,7.54244511
2007,CA,Nevada,97794,16,16.360921938
2007,CA,Orange,2931629,243,8.288906952
2007,CA,Placer,329023,46,13.980785538
2007,CA,Riverside,2075183,193,9.300384593
2007,CA,Sacramento,1381161,182,13.177319661
2007,CA,San Bernardino,1992161,156,7.830692399
2007,CA,San Diego,2975742,294,9.879888781
2007,CA,San Francisco,778673,181,23.244673952
2007,CA,San Joaquin,668080,98,14.668901928
2007,CA,San Luis Obispo,262770,27,10.275145565
2007,CA,San Mateo,693849,51,7.350302443
2007,CA,Santa Barbara,411243,42,10.212939795
2007,CA,Santa Clara,1712026,126,7.359701313
2007,CA,Santa Cruz,253304,38,15.001737043
2007,CA,Shasta,176548,39,22.090309717
2007,CA,Solano,408243,31,7.593516607
2007,CA,Sonoma,467356,51,10.912452178
2007,CA,Stanislaus,507834,77,15.162434969
2007,CA,Sutter,92959,10,10.757430695
2007,CA,Tulare,422140,27,6.395982376
2007,CA,Tuolumne,56339,14,24.849571345
2007,CA,Ventura,800027,76,9.499679386
2007,CA,Yolo,194339,12,6.174777065
2007,CO,Adams,415746,56,13.469762788
2007,CO,Arapahoe,542039,83,15.312551311
2007,CO,Boulder,287428,38,13.220702228
2007,CO,Denver,564395,130,23.033513763
2007,CO,Douglas,267177,12,4.491404574
2007,CO,El Paso,586783,69,11.759031874
2007,CO,Jefferson,524911,48,9.144407338
2007,CO,Larimer,286112,33,11.533944749
2007,CO,Mesa,139434,16,11.474963065
2007,CO,Pueblo,155121,22,14.182476905
2007,CO,Weld,237692,22,9.255675412
2007,CT,Fairfield,897498,71,7.910881138
2007,CT,Hartford,884548,118,13.340146606
2007,CT,Litchfield,189866,25,13.167181065
2007,CT,Middlesex,164129,20,12.185536986
2007,CT,New Haven,853598,112,13.120930461
2007,CT,New London,270669,29,10.714193351
2007,CT,Tolland,149718,15,10.018835411
2007,CT,Windham,117244,10,8.529221112
2007,DE,Kent,153969,13,8.443258058
2007,DE,New Castle,530555,60,11.308912365
2007,DE,Sussex,187225,14,7.477633863
2007,DC,District of Columbia,574404,80,13.927479614
2007,FL,Alachua,242685,20,8.241135628
2007,FL,Bay,165345,32,19.353473041
2007,FL,Brevard,539719,86,15.934217621
2007,FL,Broward,1720825,250,14.527915389
2007,FL,Charlotte,159742,24,15.024226565
2007,FL,Citrus,140974,21,14.896363869
2007,FL,Clay,184256,28,15.196248697
2007,FL,Collier,314437,39,12.403120498
2007,FL,Columbia,66604,10,15.014113266
2007,FL,Duval,851033,131,15.393057614
2007,FL,Escambia,297393,31,10.423917174
2007,FL,Flagler,90516,12,13.257324672
2007,FL,Hernando,169891,37,21.778669853
2007,FL,Hillsborough,1184686,235,19.836479877
2007,FL,Indian River,134564,23,17.092238637
2007,FL,Lake,289909,21,7.243652318
2007,FL,Lee,604716,88,14.552285701
2007,FL,Leon,268519,14,5.213783755
2007,FL,Manatee,316410,52,16.434373123
2007,FL,Marion,325634,33,10.134076908
2007,FL,Martin,143542,28,19.506485907
2007,FL,Miami-Dade,2415576,120,4.967759243
2007,FL,Monroe,72906,19,26.060955203
2007,FL,Nassau,69969,10,14.292043619
2007,FL,Okaloosa,182677,30,16.422428658
2007,FL,Orange,1100663,103,9.357996044
2007,FL,Osceola,253722,26,10.24743617
2007,FL,Palm Beach,1286586,241,18.731744322
2007,FL,Pasco,453579,113,24.912969957
2007,FL,Pinellas,918624,211,22.969136448
2007,FL,Polk,585982,65,11.092490896
2007,FL,Putnam,75107,11,14.645772032
2007,FL,St. Johns,175318,18,10.267057575
2007,FL,St. Lucie,266860,48,17.986959454
2007,FL,Santa Rosa,146158,21,14.368012699
2007,FL,Sarasota,375325,74,19.71624592
2007,FL,Seminole,413571,42,10.155450938
2007,FL,Volusia,498935,75,15.032018199
2007,FL,Walton,52355,12,22.920446949
2007,GA,Bibb,154286,14,9.07405727
2007,GA,Carroll,108947,23,21.111182502
2007,GA,Chatham,251981,27,10.715093598
2007,GA,Cherokee,202544,24,11.849277194
2007,GA,Clayton,260441,19,7.295318325
2007,GA,Cobb,670438,45,6.712030046
2007,GA,Coweta,118156,12,10.156064863
2007,GA,DeKalb,680962,41,6.020893971
2007,GA,Floyd,95308,15,15.738447979
2007,GA,Forsyth,157129,16,10.182716112
2007,GA,Fulton,869329,100,11.503124824
2007,GA,Glynn,76513,13,16.990576765
2007,GA,Gwinnett,764129,41,5.365586177
2007,GA,Hall,172446,20,11.597833525
2007,GA,Haralson,28558,13,45.521395056
2007,GA,Henry,188736,14,7.417768735
2007,GA,Newton,95699,12,12.53931598
2007,GA,Paulding,131172,20,15.247156405
2007,GA,Richmond,196483,21,10.687947558
2007,GA,Rockdale,82146,10,12.173447277
2007,GA,Walker,67405,12,17.802833618
2007,GA,Whitfield,98654,11,11.150080078
2007,ID,Ada,375368,36,9.590588436
2007,IL,Champaign,196621,13,6.611704752
2007,IL,Cook,5154235,490,9.506745424
2007,IL,DuPage,907426,50,5.510091181
2007,IL,Kane,495752,27,5.446271523
2007,IL,Lake,692995,66,9.523878239
2007,IL,LaSalle,113794,18,15.818057191
2007,IL,McHenry,305117,17,5.571633177
2007,IL,McLean,165223,13,7.86815395
2007,IL,Madison,267382,38,14.211876641
2007,IL,Peoria,184048,13,7.063374772
2007,IL,Rock Island,147918,11,7.436552685
2007,IL,St. Clair,264764,15,5.665422792
2007,IL,Sangamon,194025,29,14.946527509
2007,IL,Vermilion,82258,13,15.803933964
2007,IL,Will,664048,53,7.981350746
2007,IL,Winnebago,293991,37,12.585419282
2007,IN,Allen,349534,21,6.007999222
2007,IN,Bartholomew,75265,17,22.586859762
2007,IN,Clark,105672,14,13.24854266
2007,IN,Delaware,117229,11,9.383343712
2007,IN,Elkhart,196304,10,5.094139702
2007,IN,Grant,70012,15,21.424898589
2007,IN,Hamilton,253725,20,7.882550005
2007,IN,Hendricks,137267,11,8.013579375
2007,IN,Henry,48030,18,37.476577139
2007,IN,Howard,83743,28,33.435630441
2007,IN,Johnson,133933,20,14.932839554
2007,IN,Lake,493403,33,6.688244701
2007,IN,La Porte,110846,18,16.238745647
2007,IN,Madison,131203,25,19.054442353
2007,IN,Marion,883591,119,13.46776959
2007,IN,Monroe,132514,17,12.82883318
2007,IN,Porter,160835,12,7.46106258
2007,IN,St. Joseph,266045,24,9.021030277
2007,IN,Shelby,44086,13,29.487819262
2007,IN,Starke,23260,12,51.590713672
2007,IN,Tippecanoe,166226,18,10.8286309
2007,IN,Vanderburgh,177789,25,14.061612361
2007,IN,Vigo,106885,11,10.29143472
2007,IA,Linn,205840,15,7.28721337
2007,IA,Polk,413024,32,7.747733788
2007,IA,Scott,160077,16,9.995189815
2007,KS,Johnson,523879,29,5.535629411
2007,KS,Montgomery,35504,11,30.982424516
2007,KS,Sedgwick,478479,63,13.16672205
2007,KS,Shawnee,174162,17,9.76102709
2007,KS,Wyandotte,154267,17,11.019855186
2007,KY,Bell,28794,13,45.148294784
2007,KY,Boone,112308,20,17.808170389
2007,KY,Boyd,49154,10,20.344224275
2007,KY,Campbell,88302,12,13.589726167
2007,KY,Carter,27971,11,39.326445247
2007,KY,Daviess,94647,18,19.018035437
2007,KY,Fayette,283291,47,16.590714142
2007,KY,Floyd,40261,20,49.675864981
2007,KY,Hardin,98728,11,11.141722713
2007,KY,Jefferson,723040,80,11.064394778
2007,KY,Kenton,157240,27,17.171203256
2007,KY,Laurel,57938,14,24.163761262
2007,KY,Pike,65431,30,45.849826535
2007,LA,Acadia Parish,60762,24,39.498370692
2007,LA,Ascension Parish,100132,12,11.984180881
2007,LA,Beauregard Parish,34623,15,43.323802097
2007,LA,Bossier Parish,112048,18,16.064543767
2007,LA,Caddo Parish,251760,35,13.902129012
2007,LA,Calcasieu Parish,187081,56,29.933558191
2007,LA,East Baton Rouge Parish,433344,36,8.307487816
2007,LA,Iberia Parish,73482,16,21.774039901
2007,LA,Jefferson Parish,432683,122,28.196162086
2007,LA,Jefferson Davis Parish,31379,12,38.242136461
2007,LA,Lafayette Parish,211826,38,17.939252028
2007,LA,Lafourche Parish,94745,13,13.721040688
2007,LA,Livingston Parish,119528,27,22.588849475
2007,LA,Orleans Parish,268751,61,22.697589962
2007,LA,Ouachita Parish,151157,18,11.908148481
2007,LA,Rapides Parish,130238,19,14.588676116
2007,LA,St. Bernard Parish,23613,15,63.524329818
2007,LA,St. Charles Parish,52765,12,22.742348147
2007,LA,St. Landry Parish,84710,17,20.068468894
2007,LA,St. Tammany Parish,226294,64,28.281792712
2007,LA,Tangipahoa Parish,116792,27,23.118021782
2007,LA,Terrebonne Parish,110656,17,15.362926547
2007,LA,Vermilion Parish,56835,12,21.11375033
2007,LA,Washington Parish,46376,15,32.344316026
2007,LA,Webster Parish,41275,10,24.227740763
2007,ME,Cumberland,278781,33,11.837248593
2007,ME,Kennebec,121741,15,12.321239352
2007,ME,Oxford,57966,11,18.976641479
2007,ME,Penobscot,152232,14,9.196489569
2007,ME,York,197594,23,11.640029556
2007,MD,Allegany,74449,11,14.775215248
2007,MD,Anne Arundel,520503,74,14.217017001
2007,MD,Baltimore,796073,124,15.576460953
2007,MD,Calvert,87445,14,16.010063468
2007,MD,Carroll,167390,17,10.155923293
2007,MD,Cecil,99628,29,29.108282812
2007,MD,Charles,142721,13,9.108680573
2007,MD,Frederick,227463,18,7.913374923
2007,MD,Harford,241634,32,13.243169422
2007,MD,Howard,275196,17,6.177415369
2007,MD,Montgomery,931694,47,5.044574721
2007,MD,Prince George's,849916,43,5.05932351
2007,MD,Washington,146173,17,11.630054798
2007,MD,Baltimore city,620306,256,41.269953861
2007,MA,Barnstable,218380,41,18.77461306
2007,MA,Berkshire,131883,16,12.131965454
2007,MA,Bristol,545288,94,17.238596852
2007,MA,Essex,730664,127,17.381450297
2007,MA,Hampden,461434,63,13.653090149
2007,MA,Hampshire,156842,16,10.201349128
2007,MA,Middlesex,1463106,164,11.209030651
2007,MA,Norfolk,656582,70,10.661273078
2007,MA,Plymouth,488251,67,13.722450133
2007,MA,Suffolk,693368,144,20.76819236
2007,MA,Worcester,788280,95,12.051555285
2007,MI,Allegan,111427,17,15.256625414
2007,MI,Bay,108132,12,11.097547442
2007,MI,Berrien,157378,15,9.531192416
2007,MI,Calhoun,137582,28,20.351499469
2007,MI,Eaton,108358,10,9.228667934
2007,MI,Genesee,438109,79,18.032042254
2007,MI,Ingham,281706,29,10.294420424
2007,MI,Jackson,163316,21,12.858507433
2007,MI,Kalamazoo,245431,19,7.74148335
2007,MI,Kent,598077,52,8.694532644
2007,MI,Livingston,181903,21,11.544614437
2007,MI,Macomb,835703,155,18.547259014
2007,MI,Monroe,153424,35,22.812597768
2007,MI,Muskegon,173738,28,16.116220976
2007,MI,Oakland,1199862,144,12.001380159
2007,MI,Ottawa,260037,22,8.460334491
2007,MI,Roscommon,25318,10,39.497590647
2007,MI,Saginaw,203144,24,11.814279526
2007,MI,St. Clair,167526,23,13.729212182
2007,MI,Shiawassee,72426,15,20.710794466
2007,MI,Van Buren,76639,10,13.048186954
2007,MI,Washtenaw,345310,43,12.452578842
2007,MI,Wayne,1900992,373,19.621334545
2007,MN,Anoka,325767,19,5.832389407
2007,MN,Dakota,390767,17,4.350418536
2007,MN,Hennepin,1126585,94,8.343800068
2007,MN,Ramsey,499605,50,10.007906246
2007,MN,St. Louis,198903,14,7.038606758
2007,MS,Hancock,41707,12,28.77214856
2007,MS,Harrison,179054,32,17.871703508
2007,MS,Hinds,246546,10,4.056038224
2007,MS,Jackson,136028,44,32.346281648
2007,MS,Pearl River,56053,13,23.192335825
2007,MS,Rankin,136694,18,13.168098088
2007,MO,Boone,155666,17,10.920817648
2007,MO,Cape Girardeau,73510,12,16.324309618
2007,MO,Cass,96845,10,10.325778306
2007,MO,Christian,72545,10,13.784547522
2007,MO,Clay,211179,25,11.838298316
2007,MO,Franklin,100265,13,12.965641051
2007,MO,Greene,267576,70,26.1607917
2007,MO,Jackson,662995,76,11.463133206
2007,MO,Jasper,113754,10,8.790899661
2007,MO,Jefferson,214948,20,9.30457599
2007,MO,St. Charles,345395,25,7.238089723
2007,MO,St. Francois,63636,10,15.714375511
2007,MO,St. Louis,999389,69,6.904218477
2007,MO,St. Louis city,317959,55,17.297827707
2007,MT,Flathead,88245,13,14.731712845
2007,MT,Missoula,106110,14,13.193855433
2007,MT,Yellowstone,141518,12,8.479486708
2007,NE,Douglas,498743,33,6.616634218
2007,NE,Lancaster,276012,13,4.709940148
2007,NV,Clark,1867817,319,17.078760928
2007,NV,Washoe,408724,74,18.105127176
2007,NH,Belknap,60109,13,21.627376932
2007,NH,Carroll,47829,13,27.180162663
2007,NH,Hillsborough,398843,46,11.533360245
2007,NH,Merrimack,147024,20,13.603221243
2007,NH,Rockingham,294132,34,11.5594359
2007,NH,Strafford,121735,10,8.214564423
2007,NJ,Atlantic,272303,31,11.384376962
2007,NJ,Bergen,890817,60,6.735390097
2007,NJ,Burlington,447560,28,6.256144428
2007,NJ,Camden,513546,99,19.277727798
2007,NJ,Cumberland,154489,12,7.76754332
2007,NJ,Essex,778996,80,10.269629112
2007,NJ,Gloucester,284086,49,17.248298051
2007,NJ,Hudson,613637,41,6.681474553
2007,NJ,Mercer,363088,28,7.711629137
2007,NJ,Middlesex,792137,42,5.302113145
2007,NJ,Monmouth,626644,47,7.500271286
2007,NJ,Morris,488355,22,4.504919577
2007,NJ,Ocean,565356,60,10.612782035
2007,NJ,Passaic,492886,33,6.695260162
2007,NJ,Salem,65864,10,15.182800923
2007,NJ,Somerset,317128,14,4.414621225
2007,NJ,Union,524960,35,6.667174642
2007,NM,Bernalillo,638978,170,26.604984835
2007,NM,Dona Ana,197853,25,12.635643634
2007,NM,Eddy,51923,10,19.259287792
2007,NM,Lea,61058,14,22.92901831
2007,NM,Rio Arriba,40268,19,47.183868084
2007,NM,Sandoval,120401,15,12.458368286
2007,NM,San Juan,126149,19,15.061554194
2007,NM,Santa Fe,140210,30,21.396476714
2007,NM,Valencia,73703,19,25.779140605
2007,NY,Albany,303858,30,9.873032798
2007,NY,Bronx,1354056,225,16.616742587
2007,NY,Broome,200877,14,6.96943901
2007,NY,Chautauqua,135481,16,11.809774064
2007,NY,Dutchess,295319,32,10.835740335
2007,NY,Erie,921887,81,8.786326307
2007,NY,Kings,2441324,228,9.339194634
2007,NY,Monroe,739249,51,6.898893336
2007,NY,Nassau,1322048,111,8.396064288
2007,NY,New York,1581402,151,9.548489252
2007,NY,Niagara,215791,18,8.341404414
2007,NY,Oneida,234488,16,6.823376889
2007,NY,Onondaga,461287,32,6.937112904
2007,NY,Orange,368464,26,7.056320292
2007,NY,Oswego,122213,11,9.000679142
2007,NY,Queens,2177351,158,7.256524097
2007,NY,Steuben,98541,10,10.148060198
2007,NY,Sullivan,77991,11,14.104191509
2007,NY,Saratoga,215798,15,6.950944865
2007,NY,Ulster,182818,20,10.93984181
2007,NY,Richmond,459642,49,10.66047054
2007,NY,Westchester,933414,63,6.749416658
2007,NY,Suffolk,1475255,162,10.981152411
2007,NC,Harnett,105770,10,9.454476695
2007,NC,Lincoln,74139,10,13.488177612
2007,NC,Nash,93733,10,10.66860124
2007,NC,Orange,127193,10,7.862067881
2007,NC,Caldwell,81588,11,13.482374859
2007,NC,Henderson,102270,11,10.755842378
2007,NC,Alamance,144712,12,8.292332357
2007,NC,Cleveland,97524,12,12.304663467
2007,NC,Wayne,118942,12,10.088950917
2007,NC,McDowell,44345,13,29.315593641
2007,NC,Stanly,59849,13,21.721332019
2007,NC,Cabarrus,165717,17,10.258452663
2007,NC,Onslow,163256,17,10.413093546
2007,NC,Rutherford,66305,17,25.639092075
2007,NC,Rowan,135626,18,13.271791544
2007,NC,Randolph,138855,19,13.683338735
2007,NC,Rockingham,93164,19,20.394143661
2007,NC,Davidson,159126,20,12.568656285
2007,NC,Wilkes,68966,20,28.999797001
2007,NC,Cumberland,308284,22,7.136276939
2007,NC,Durham,252796,23,9.098245225
2007,NC,Iredell,151944,23,15.137155794
2007,NC,New Hanover,194339,24,12.34955413
2007,NC,Burke,90146,26,28.842100592
2007,NC,Buncombe,230766,28,12.133503202
2007,NC,Catawba,152448,30,19.67884131
2007,NC,Forsyth,338638,33,9.744919353
2007,NC,Gaston,200377,41,20.461430204
2007,NC,Guilford,468466,45,9.605819846
2007,NC,Wake,821607,46,5.598783847
2007,NC,Mecklenburg,862177,55,6.379200559
2007,OH,Hocking,29418,10,33.992793528
2007,OH,Delaware,161796,11,6.798684764
2007,OH,Huron,60086,11,18.307093166
2007,OH,Miami,102130,12,11.749730735
2007,OH,Portage,159148,12,7.540151306
2007,OH,Richland,126995,12,9.449190913
2007,OH,Crawford,44634,13,29.125778554
2007,OH,Athens,64102,14,21.840192194
2007,OH,Fairfield,142915,14,9.796032607
2007,OH,Licking,162375,15,9.237875289
2007,OH,Greene,159055,20,12.574266763
2007,OH,Warren,205258,20,9.743834589
2007,OH,Clark,139829,21,15.018343834
2007,OH,Ross,77419,21,27.125124323
2007,OH,Scioto,78775,22,27.927642018
2007,OH,Stark,376877,25,6.633463968
2007,OH,Mahoning,243453,29,11.911950151
2007,OH,Lake,228930,30,13.104442406
2007,OH,Lorain,298609,31,10.381468743
2007,OH,Clermont,194346,41,21.096395089
2007,OH,Trumbull,214296,64,29.865233135
2007,OH,Summit,544275,68,12.493684259
2007,OH,Butler,361192,75,20.764579503
2007,OH,Lucas,445482,80,17.95807687
2007,OH,Hamilton,801815,105,13.095290061
2007,OH,Montgomery,540667,138,25.524028653
2007,OH,Cuyahoga,1301540,150,11.524809072
2007,OH,Franklin,1127174,203,18.009641812
2007,OK,Caddo,27932,10,35.801231562
2007,OK,Cherokee,45546,10,21.95582488
2007,OK,Le Flore,49589,10,20.165762568
2007,OK,Stephens,44196,10,22.626482035
2007,OK,Canadian,106804,11,10.299239729
2007,OK,McCurtain,33128,11,33.204539966
2007,OK,Rogers,84030,11,13.090562894
2007,OK,Pottawatomie,68698,13,18.923403884
2007,OK,Muskogee,70119,14,19.966057702
2007,OK,Comanche,119534,16,13.385312965
2007,OK,Creek,68292,16,23.428805717
2007,OK,Wagoner,68677,20,29.121831181
2007,OK,Cleveland,241409,28,11.598573375
2007,OK,Oklahoma,695706,134,19.261009679
2007,OK,Tulsa,582094,135,23.192130481
2007,OR,Coos,63420,10,15.767896563
2007,OR,Deschutes,152633,11,7.206829454
2007,OR,Polk,72791,12,16.485554533
2007,OR,Linn,112932,13,11.511351964
2007,OR,Douglas,107057,17,15.879391352
2007,OR,Jackson,199152,17,8.53619346
2007,OR,Josephine,81746,22,26.912631811
2007,OR,Marion,306964,37,12.053530707
2007,OR,Clackamas,366808,39,10.632265381
2007,OR,Washington,508842,40,7.860986318
2007,OR,Lane,344844,51,14.78929603
2007,OR,Multnomah,697799,165,23.645777652
2007,PA,Clearfield,82558,10,12.112696529
2007,PA,Franklin,144840,11,7.594587131
2007,PA,Lawrence,92007,14,15.216233547
2007,PA,Blair,127048,15,11.8065613
2007,PA,Butler,181690,17,9.3565964
2007,PA,Cumberland,228718,19,8.307173025
2007,PA,Beaver,172161,20,11.617032894
2007,PA,Fayette,140159,20,14.269508201
2007,PA,Washington,206259,21,10.181373904
2007,PA,Dauphin,263096,22,8.361966735
2007,PA,Mercer,117794,23,19.52561251
2007,PA,Monroe,167352,23,13.743486782
2007,PA,Schuylkill,148387,23,15.500010109
2007,PA,Erie,278573,28,10.051225352
2007,PA,Northampton,293212,31,10.572555011
2007,PA,Lehigh,340848,35,10.268506783
2007,PA,Chester,486156,37,7.610725775
2007,PA,Lackawanna,213513,37,17.329155602
2007,PA,Cambria,145283,38,26.155847553
2007,PA,Berks,405223,39,9.624330307
2007,PA,York,424919,39,9.178219849
2007,PA,Lancaster,506639,41,8.092547159
2007,PA,Westmoreland,366318,52,14.195316637
2007,PA,Luzerne,318232,57,17.911460821
2007,PA,Montgomery,785170,78,9.934154387
2007,PA,Bucks,621336,84,13.519255282
2007,PA,Delaware,554916,91,16.398878389
2007,PA,Allegheny,1222482,199,16.278358291
2007,PA,Philadelphia,1493309,353,23.638778043
2007,RI,Kent,167515,16,9.551383458
2007,RI,Washington,126895,17,13.396902951
2007,RI,Providence,629110,86,13.670105387
2007,SC,Chesterfield,45708,10,21.878008226
2007,SC,Laurens,67172,10,14.887155362
2007,SC,Cherokee,54467,11,20.195714837
2007,SC,Berkeley,164913,13,7.88294434
2007,SC,Georgetown,60277,15,24.885113725
2007,SC,York,208640,16,7.668711656
2007,SC,Oconee,72407,18,24.859474913
2007,SC,Pickens,116815,18,15.408980011
2007,SC,Aiken,154814,20,12.91872828
2007,SC,Richland,366111,24,6.555388939
2007,SC,Anderson,181543,29,15.974176917
2007,SC,Horry,252464,32,12.675074466
2007,SC,Lexington,246461,35,14.201029778
2007,SC,Spartanburg,274215,42,15.316448772
2007,SC,Charleston,337147,51,15.126932762
2007,SC,Greenville,427970,57,13.318690562
2007,TN,Anderson,73580,10,13.590649633
2007,TN,Overton,21683,10,46.119079463
2007,TN,Sumner,152949,10,6.538127088
2007,TN,Putnam,69468,11,15.834628894
2007,TN,Warren,39365,11,27.943604725
2007,TN,Campbell,40480,12,29.644268775
2007,TN,Hawkins,56380,13,23.057821923
